% Moku:Go Oscilloscope
% Channel A (Input 2), DC coupling, 1 x probe attenuation
% Channel B (Input 1), DC coupling, 1 x probe attenuation
% Time span 480.9 ms, time offset 3.629 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-06-23 T 17:01:13 +0200
% Time (s), Channel A (V), Channel B (V)
2.2356784000e-01, -2.2716169786e+00, 3.3707866771e-01
2.2360152000e-01, -2.2471909896e+00, 3.3463606867e-01
2.2363520000e-01, -2.2471909896e+00, 3.3707866771e-01
2.2366888000e-01, -2.2594039841e+00, 3.3707866771e-01
2.2370256000e-01, -2.2594039841e+00, 3.3463606867e-01
2.2373624000e-01, -2.2594039841e+00, 3.3707866771e-01
2.2376992000e-01, -2.2716169786e+00, 3.3707866771e-01
2.2380360000e-01, -2.2716169786e+00, 3.3707866771e-01
2.2383728000e-01, -2.2594039841e+00, 3.3707866771e-01
2.2387096000e-01, -2.2838299731e+00, 3.3463606867e-01
2.2390464000e-01, -2.2716169786e+00, 3.3707866771e-01
2.2393832000e-01, -2.2838299731e+00, 3.3707866771e-01
2.2397200000e-01, -2.2716169786e+00, 3.3707866771e-01
2.2400568000e-01, -2.2838299731e+00, 3.3707866771e-01
2.2403936000e-01, -2.3082559621e+00, 3.3707866771e-01
2.2407304000e-01, -2.2960429676e+00, 3.3707866771e-01
2.2410672000e-01, -2.3082559621e+00, 3.3707866771e-01
2.2414040000e-01, -2.2960429676e+00, 3.3463606867e-01
2.2417408000e-01, -2.3082559621e+00, 3.3707866771e-01
2.2420776000e-01, -2.3082559621e+00, 3.3707866771e-01
2.2424144000e-01, -2.3082559621e+00, 3.3707866771e-01
2.2427512000e-01, -2.3204689566e+00, 3.3707866771e-01
2.2430880000e-01, -2.3204689566e+00, 3.3463606867e-01
2.2434248000e-01, -2.3204689566e+00, 3.3707866771e-01
2.2437616000e-01, -2.3204689566e+00, 3.3707866771e-01
2.2440984000e-01, -2.3326819511e+00, 3.3707866771e-01
2.2444352000e-01, -2.3326819511e+00, 3.3463606867e-01
2.2447720000e-01, -2.3326819511e+00, 3.3707866771e-01
2.2451088000e-01, -2.3326819511e+00, 3.3707866771e-01
2.2454456000e-01, -2.3448949456e+00, 3.3707866771e-01
2.2457824000e-01, -2.3326819511e+00, 3.3707866771e-01
2.2461192000e-01, -2.3448949456e+00, 3.3707866771e-01
2.2464560000e-01, -2.3448949456e+00, 3.3707866771e-01
2.2467928000e-01, -2.3326819511e+00, 3.3952126675e-01
2.2471296000e-01, -2.3448949456e+00, 3.3707866771e-01
2.2474664000e-01, -2.3571079401e+00, 3.3707866771e-01
2.2478032000e-01, -2.3571079401e+00, 3.3707866771e-01
2.2481400000e-01, -2.3448949456e+00, 3.3707866771e-01
2.2484768000e-01, -2.3693209346e+00, 3.3463606867e-01
2.2488136000e-01, -2.3693209346e+00, 3.3707866771e-01
2.2491504000e-01, -2.3693209346e+00, 3.3463606867e-01
2.2494872000e-01, -2.3693209346e+00, 3.3463606867e-01
2.2498240000e-01, -2.3693209346e+00, 3.3707866771e-01
2.2501608000e-01, -2.3693209346e+00, 3.3463606867e-01
2.2504976000e-01, -2.3815339291e+00, 3.3707866771e-01
2.2508344000e-01, -2.3815339291e+00, 3.3463606867e-01
2.2511712000e-01, -2.3815339291e+00, 3.3463606867e-01
2.2515080000e-01, -2.3815339291e+00, 3.3707866771e-01
2.2518448000e-01, -2.3815339291e+00, 3.3707866771e-01
2.2521816000e-01, -2.3937469237e+00, 3.3707866771e-01
2.2525184000e-01, -2.4059599182e+00, 3.3707866771e-01
2.2528552000e-01, -2.3937469237e+00, 3.3707866771e-01
2.2531920000e-01, -2.4059599182e+00, 3.3707866771e-01
2.2535288000e-01, -2.4181729127e+00, 3.3463606867e-01
2.2538656000e-01, -2.4059599182e+00, 3.3707866771e-01
2.2542024000e-01, -2.4059599182e+00, 3.3463606867e-01
2.2545392000e-01, -2.4059599182e+00, 3.3707866771e-01
2.2548760000e-01, -2.4181729127e+00, 3.3707866771e-01
2.2552128000e-01, -2.4059599182e+00, 3.3707866771e-01
2.2555496000e-01, -2.4181729127e+00, 3.3707866771e-01
2.2558864000e-01, -2.4181729127e+00, 3.3707866771e-01
2.2562232000e-01, -2.4181729127e+00, 3.3707866771e-01
2.2565600000e-01, -2.4303859072e+00, 3.3707866771e-01
2.2568968000e-01, -2.4181729127e+00, 3.3707866771e-01
2.2572336000e-01, -2.4548118962e+00, 3.3463606867e-01
2.2575704000e-01, -2.4303859072e+00, 3.3463606867e-01
2.2579072000e-01, -2.4303859072e+00, 3.3707866771e-01
2.2582440000e-01, -2.4303859072e+00, 3.3463606867e-01
2.2585808000e-01, -2.4303859072e+00, 3.3707866771e-01
2.2589176000e-01, -2.4425989017e+00, 3.3707866771e-01
2.2592544000e-01, -2.4425989017e+00, 3.3707866771e-01
2.2595912000e-01, -2.4425989017e+00, 3.3463606867e-01
2.2599280000e-01, -2.4303859072e+00, 3.3707866771e-01
2.2602648000e-01, -2.4425989017e+00, 3.3707866771e-01
2.2606016000e-01, -2.4425989017e+00, 3.3463606867e-01
2.2609384000e-01, -2.4548118962e+00, 3.3463606867e-01
2.2612752000e-01, -2.4548118962e+00, 3.3219346963e-01
2.2616120000e-01, -2.4548118962e+00, 3.3463606867e-01
2.2619488000e-01, -2.4670248907e+00, 3.3707866771e-01
2.2622856000e-01, -2.4670248907e+00, 3.3463606867e-01
2.2626224000e-01, -2.4792378852e+00, 3.3463606867e-01
2.2629592000e-01, -2.4792378852e+00, 3.3463606867e-01
2.2632960000e-01, -2.4792378852e+00, 3.3707866771e-01
2.2636328000e-01, -2.4792378852e+00, 3.3463606867e-01
2.2639696000e-01, -2.4792378852e+00, 3.3707866771e-01
2.2643064000e-01, -2.4792378852e+00, 3.3463606867e-01
2.2646432000e-01, -2.4914508797e+00, 3.3707866771e-01
2.2649800000e-01, -2.4792378852e+00, 3.3707866771e-01
2.2653168000e-01, -2.4914508797e+00, 3.3463606867e-01
2.2656536000e-01, -2.4914508797e+00, 3.3707866771e-01
2.2659904000e-01, -2.4914508797e+00, 3.3463606867e-01
2.2663272000e-01, -2.5036638742e+00, 3.3463606867e-01
2.2666640000e-01, -2.5158768687e+00, 3.3463606867e-01
2.2670008000e-01, -2.4914508797e+00, 3.3463606867e-01
2.2673376000e-01, -2.5158768687e+00, 3.3463606867e-01
2.2676744000e-01, -2.5158768687e+00, 3.3463606867e-01
2.2680112000e-01, -2.5158768687e+00, 3.3707866771e-01
2.2683480000e-01, -2.5158768687e+00, 3.3463606867e-01
2.2686848000e-01, -2.5280898632e+00, 3.3463606867e-01
2.2690216000e-01, -2.5280898632e+00, 3.3707866771e-01
2.2693584000e-01, -2.5280898632e+00, 3.3707866771e-01
2.2696952000e-01, -2.5403028578e+00, 3.3707866771e-01
2.2700320000e-01, -2.5280898632e+00, 3.3707866771e-01
2.2703688000e-01, -2.5280898632e+00, 3.3707866771e-01
2.2707056000e-01, -2.5403028578e+00, 3.3463606867e-01
2.2710424000e-01, -2.5280898632e+00, 3.3707866771e-01
2.2713792000e-01, -2.5403028578e+00, 3.3707866771e-01
2.2717160000e-01, -2.5280898632e+00, 3.3463606867e-01
2.2720528000e-01, -2.5525158523e+00, 3.3463606867e-01
2.2723896000e-01, -2.5525158523e+00, 3.3463606867e-01
2.2727264000e-01, -2.5525158523e+00, 3.3463606867e-01
2.2730632000e-01, -2.5647288468e+00, 3.3707866771e-01
2.2734000000e-01, -2.5647288468e+00, 3.3463606867e-01
2.2737368000e-01, -2.5647288468e+00, 3.3707866771e-01
2.2740736000e-01, -2.5769418413e+00, 3.3707866771e-01
2.2744104000e-01, -2.5647288468e+00, 3.3463606867e-01
2.2747472000e-01, -2.5647288468e+00, 3.3707866771e-01
2.2750840000e-01, -2.5769418413e+00, 3.3707866771e-01
2.2754208000e-01, -2.5769418413e+00, 3.3707866771e-01
2.2757576000e-01, -2.5769418413e+00, 3.3463606867e-01
2.2760944000e-01, -2.5891548358e+00, 3.3463606867e-01
2.2764312000e-01, -2.5891548358e+00, 3.3463606867e-01
2.2767680000e-01, -2.5891548358e+00, 3.3707866771e-01
2.2771048000e-01, -2.5891548358e+00, 3.3707866771e-01
2.2774416000e-01, -2.5891548358e+00, 3.3707866771e-01
2.2777784000e-01, -2.5891548358e+00, 3.3707866771e-01
2.2781152000e-01, -2.6013678303e+00, 3.3707866771e-01
2.2784520000e-01, -2.5769418413e+00, 3.3463606867e-01
2.2787888000e-01, -2.5891548358e+00, 3.3463606867e-01
2.2791256000e-01, -2.6135808248e+00, 3.3463606867e-01
2.2794624000e-01, -2.6135808248e+00, 3.3463606867e-01
2.2797992000e-01, -2.6135808248e+00, 3.3707866771e-01
2.2801360000e-01, -2.6135808248e+00, 3.3463606867e-01
2.2804728000e-01, -2.6257938193e+00, 3.3707866771e-01
2.2808096000e-01, -2.6257938193e+00, 3.3463606867e-01
2.2811464000e-01, -2.6380068138e+00, 3.3463606867e-01
2.2814832000e-01, -2.6257938193e+00, 3.3707866771e-01
2.2818200000e-01, -2.6380068138e+00, 3.3463606867e-01
2.2821568000e-01, -2.6380068138e+00, 3.3463606867e-01
2.2824936000e-01, -2.6502198083e+00, 3.3463606867e-01
2.2828304000e-01, -2.6380068138e+00, 3.3707866771e-01
2.2831672000e-01, -2.6502198083e+00, 3.3707866771e-01
2.2835040000e-01, -2.6380068138e+00, 3.3463606867e-01
2.2838408000e-01, -2.6502198083e+00, 3.3707866771e-01
2.2841776000e-01, -2.6624328028e+00, 3.3463606867e-01
2.2845144000e-01, -2.6502198083e+00, 3.3463606867e-01
2.2848512000e-01, -2.6624328028e+00, 3.3463606867e-01
2.2851880000e-01, -2.6502198083e+00, 3.3463606867e-01
2.2855248000e-01, -2.6624328028e+00, 3.3707866771e-01
2.2858616000e-01, -2.6624328028e+00, 3.3707866771e-01
2.2861984000e-01, -2.6624328028e+00, 3.3707866771e-01
2.2865352000e-01, -2.6502198083e+00, 3.3707866771e-01
2.2868720000e-01, -2.6624328028e+00, 3.3463606867e-01
2.2872088000e-01, -2.6624328028e+00, 3.3463606867e-01
2.2875456000e-01, -2.6746457973e+00, 3.3463606867e-01
2.2878824000e-01, -2.6624328028e+00, 3.3463606867e-01
2.2882192000e-01, -2.6746457973e+00, 3.3463606867e-01
2.2885560000e-01, -2.6746457973e+00, 3.3707866771e-01
2.2888928000e-01, -2.6868587919e+00, 3.3707866771e-01
2.2892296000e-01, -2.6990717864e+00, 3.3707866771e-01
2.2895664000e-01, -2.6990717864e+00, 3.3463606867e-01
2.2899032000e-01, -2.6868587919e+00, 3.3707866771e-01
2.2902400000e-01, -2.6990717864e+00, 3.3463606867e-01
2.2905768000e-01, -2.7112847809e+00, 3.3707866771e-01
2.2909136000e-01, -2.7112847809e+00, 3.3707866771e-01
2.2912504000e-01, -2.6990717864e+00, 3.3463606867e-01
2.2915872000e-01, -2.6990717864e+00, 3.3707866771e-01
2.2919240000e-01, -2.7112847809e+00, 3.3707866771e-01
2.2922608000e-01, -2.7112847809e+00, 3.3707866771e-01
2.2925976000e-01, -2.7112847809e+00, 3.3463606867e-01
2.2929344000e-01, -2.7112847809e+00, 3.3463606867e-01
2.2932712000e-01, -2.7234977754e+00, 3.3463606867e-01
2.2936080000e-01, -2.7234977754e+00, 3.3463606867e-01
2.2939448000e-01, -2.7357107699e+00, 3.3463606867e-01
2.2942816000e-01, -2.7357107699e+00, 3.3707866771e-01
2.2946184000e-01, -2.7234977754e+00, 3.3463606867e-01
2.2949552000e-01, -2.7479237644e+00, 3.3463606867e-01
2.2952920000e-01, -2.7479237644e+00, 3.3463606867e-01
2.2956288000e-01, -2.7479237644e+00, 3.3463606867e-01
2.2959656000e-01, -2.7601367589e+00, 3.3463606867e-01
2.2963024000e-01, -2.7479237644e+00, 3.3707866771e-01
2.2966392000e-01, -2.7601367589e+00, 3.3463606867e-01
2.2969760000e-01, -2.7601367589e+00, 3.3707866771e-01
2.2973128000e-01, -2.7601367589e+00, 3.3707866771e-01
2.2976496000e-01, -2.7723497534e+00, 3.3463606867e-01
2.2979864000e-01, -2.7601367589e+00, 3.3463606867e-01
2.2983232000e-01, -2.7723497534e+00, 3.3219346963e-01
2.2986600000e-01, -2.7723497534e+00, 3.3707866771e-01
2.2989968000e-01, -2.7723497534e+00, 3.3463606867e-01
2.2993336000e-01, -2.7845627479e+00, 3.3707866771e-01
2.2996704000e-01, -2.7601367589e+00, 3.3463606867e-01
2.3000072000e-01, -2.7845627479e+00, 3.3463606867e-01
2.3003440000e-01, -2.7723497534e+00, 3.3463606867e-01
2.3006808000e-01, -2.7723497534e+00, 3.3219346963e-01
2.3010176000e-01, -2.7845627479e+00, 3.3463606867e-01
2.3013544000e-01, -2.7967757424e+00, 3.3463606867e-01
2.3016912000e-01, -2.7845627479e+00, 3.3463606867e-01
2.3020280000e-01, -2.7845627479e+00, 3.3463606867e-01
2.3023648000e-01, -2.7967757424e+00, 3.3463606867e-01
2.3027016000e-01, -2.7967757424e+00, 3.3707866771e-01
2.3030384000e-01, -2.7967757424e+00, 3.3463606867e-01
2.3033752000e-01, -2.8089887369e+00, 3.3463606867e-01
2.3037120000e-01, -2.8089887369e+00, 3.3707866771e-01
2.3040488000e-01, -2.8089887369e+00, 3.3463606867e-01
2.3043856000e-01, -2.8089887369e+00, 3.3463606867e-01
2.3047224000e-01, -2.8089887369e+00, 3.3463606867e-01
2.3050592000e-01, -2.8212017315e+00, 3.3707866771e-01
2.3053960000e-01, -2.8212017315e+00, 3.3707866771e-01
2.3057328000e-01, -2.8212017315e+00, 3.3707866771e-01
2.3060696000e-01, -2.8334147260e+00, 3.3219346963e-01
2.3064064000e-01, -2.8212017315e+00, 3.3463606867e-01
2.3067432000e-01, -2.8334147260e+00, 3.3463606867e-01
2.3070800000e-01, -2.8212017315e+00, 3.3219346963e-01
2.3074168000e-01, -2.8456277205e+00, 3.3463606867e-01
2.3077536000e-01, -2.8334147260e+00, 3.3463606867e-01
2.3080904000e-01, -2.8334147260e+00, 3.3463606867e-01
2.3084272000e-01, -2.8456277205e+00, 3.3463606867e-01
2.3087640000e-01, -2.8456277205e+00, 3.3463606867e-01
2.3091008000e-01, -2.8456277205e+00, 3.3219346963e-01
2.3094376000e-01, -2.8578407150e+00, 3.3707866771e-01
2.3097744000e-01, -2.8578407150e+00, 3.3463606867e-01
2.3101112000e-01, -2.8578407150e+00, 3.3463606867e-01
2.3104480000e-01, -2.8578407150e+00, 3.3463606867e-01
2.3107848000e-01, -2.8700537095e+00, 3.3707866771e-01
2.3111216000e-01, -2.8456277205e+00, 3.3463606867e-01
2.3114584000e-01, -2.8578407150e+00, 3.3463606867e-01
2.3117952000e-01, -2.8700537095e+00, 3.3463606867e-01
2.3121320000e-01, -2.8578407150e+00, 3.3463606867e-01
2.3124688000e-01, -2.8822667040e+00, 3.3219346963e-01
2.3128056000e-01, -2.8822667040e+00, 3.3463606867e-01
2.3131424000e-01, -2.8944796985e+00, 3.3463606867e-01
2.3134792000e-01, -2.8700537095e+00, 3.3463606867e-01
2.3138160000e-01, -2.8822667040e+00, 3.3707866771e-01
2.3141528000e-01, -2.8822667040e+00, 3.3463606867e-01
2.3144896000e-01, -2.9066926930e+00, 3.3463606867e-01
2.3148264000e-01, -2.8944796985e+00, 3.3707866771e-01
2.3151632000e-01, -2.8944796985e+00, 3.3219346963e-01
2.3155000000e-01, -2.9066926930e+00, 3.3463606867e-01
2.3158368000e-01, -2.9066926930e+00, 3.3463606867e-01
2.3161736000e-01, -2.9066926930e+00, 3.3219346963e-01
2.3165104000e-01, -2.9189056875e+00, 3.3219346963e-01
2.3168472000e-01, -2.9189056875e+00, 3.3463606867e-01
2.3171840000e-01, -2.9189056875e+00, 3.3463606867e-01
2.3175208000e-01, -2.9189056875e+00, 3.3219346963e-01
2.3178576000e-01, -2.9311186820e+00, 3.3219346963e-01
2.3181944000e-01, -2.9311186820e+00, 3.3219346963e-01
2.3185312000e-01, -2.9311186820e+00, 3.3463606867e-01
2.3188680000e-01, -2.9433316765e+00, 3.3219346963e-01
2.3192048000e-01, -2.9555446710e+00, 3.3463606867e-01
2.3195416000e-01, -2.9311186820e+00, 3.3219346963e-01
2.3198784000e-01, -2.9433316765e+00, 3.3219346963e-01
2.3202152000e-01, -2.9433316765e+00, 3.3219346963e-01
2.3205520000e-01, -2.9677576656e+00, 3.3219346963e-01
2.3208888000e-01, -2.9555446710e+00, 3.3463606867e-01
2.3212256000e-01, -2.9555446710e+00, 3.3463606867e-01
2.3215624000e-01, -2.9433316765e+00, 3.3463606867e-01
2.3218992000e-01, -2.9555446710e+00, 3.3463606867e-01
2.3222360000e-01, -2.9555446710e+00, 3.3463606867e-01
2.3225728000e-01, -2.9677576656e+00, 3.3219346963e-01
2.3229096000e-01, -2.9677576656e+00, 3.3219346963e-01
2.3232464000e-01, -2.9677576656e+00, 3.3219346963e-01
2.3235832000e-01, -2.9799706601e+00, 3.3463606867e-01
2.3239200000e-01, -2.9799706601e+00, 3.3463606867e-01
2.3242568000e-01, -2.9799706601e+00, 3.3219346963e-01
2.3245936000e-01, -2.9799706601e+00, 3.3219346963e-01
2.3249304000e-01, -2.9921836546e+00, 3.3463606867e-01
2.3252672000e-01, -2.9799706601e+00, 3.3463606867e-01
2.3256040000e-01, -2.9799706601e+00, 3.3463606867e-01
2.3259408000e-01, -3.0043966491e+00, 3.3219346963e-01
2.3262776000e-01, -2.9921836546e+00, 3.3463606867e-01
2.3266144000e-01, -3.0043966491e+00, 3.3463606867e-01
2.3269512000e-01, -3.0043966491e+00, 3.3219346963e-01
2.3272880000e-01, -2.9921836546e+00, 3.3463606867e-01
2.3276248000e-01, -3.0043966491e+00, 3.3463606867e-01
2.3279616000e-01, -3.0043966491e+00, 3.3219346963e-01
2.3282984000e-01, -3.0043966491e+00, 3.3463606867e-01
2.3286352000e-01, -3.0043966491e+00, 3.3463606867e-01
2.3289720000e-01, -3.0043966491e+00, 3.3219346963e-01
2.3293088000e-01, -3.0288226381e+00, 3.3219346963e-01
2.3296456000e-01, -3.0288226381e+00, 3.3219346963e-01
2.3299824000e-01, -3.0166096436e+00, 3.3219346963e-01
2.3303192000e-01, -3.0410356326e+00, 3.3219346963e-01
2.3306560000e-01, -3.0166096436e+00, 3.3219346963e-01
2.3309928000e-01, -3.0288226381e+00, 3.3219346963e-01
2.3313296000e-01, -3.0288226381e+00, 3.3219346963e-01
2.3316664000e-01, -3.0410356326e+00, 3.3219346963e-01
2.3320032000e-01, -3.0532486271e+00, 3.2975087059e-01
2.3323400000e-01, -3.0532486271e+00, 3.3219346963e-01
2.3326768000e-01, -3.0410356326e+00, 3.3219346963e-01
2.3330136000e-01, -3.0532486271e+00, 3.3219346963e-01
2.3333504000e-01, -3.0532486271e+00, 3.3219346963e-01
2.3336872000e-01, -3.0532486271e+00, 3.3219346963e-01
2.3340240000e-01, -3.0532486271e+00, 3.3219346963e-01
2.3343608000e-01, -3.0654616216e+00, 3.3219346963e-01
2.3346976000e-01, -3.0654616216e+00, 3.2975087059e-01
2.3350344000e-01, -3.0776746161e+00, 3.3219346963e-01
2.3353712000e-01, -3.0776746161e+00, 3.2975087059e-01
2.3357080000e-01, -3.0776746161e+00, 3.2975087059e-01
2.3360448000e-01, -3.0898876106e+00, 3.2975087059e-01
2.3363816000e-01, -3.0776746161e+00, 3.2975087059e-01
2.3367184000e-01, -3.0898876106e+00, 3.2975087059e-01
2.3370552000e-01, -3.0776746161e+00, 3.2975087059e-01
2.3373920000e-01, -3.0898876106e+00, 3.2975087059e-01
2.3377288000e-01, -3.1021006051e+00, 3.2730827155e-01
2.3380656000e-01, -3.0776746161e+00, 3.2975087059e-01
2.3384024000e-01, -3.0898876106e+00, 3.2975087059e-01
2.3387392000e-01, -3.0898876106e+00, 3.2730827155e-01
2.3390760000e-01, -3.0898876106e+00, 3.2730827155e-01
2.3394128000e-01, -3.1021006051e+00, 3.2730827155e-01
2.3397496000e-01, -3.1021006051e+00, 3.2730827155e-01
2.3400864000e-01, -3.1143135997e+00, 3.2730827155e-01
2.3404232000e-01, -3.1143135997e+00, 3.2730827155e-01
2.3407600000e-01, -3.1143135997e+00, 3.2730827155e-01
2.3410968000e-01, -3.1143135997e+00, 3.2486567250e-01
2.3414336000e-01, -3.1143135997e+00, 3.2486567250e-01
2.3417704000e-01, -3.1143135997e+00, 3.2486567250e-01
2.3421072000e-01, -3.1265265942e+00, 3.2242307346e-01
2.3424440000e-01, -3.1265265942e+00, 3.2486567250e-01
2.3427808000e-01, -3.1387395887e+00, 3.2242307346e-01
2.3431176000e-01, -3.1265265942e+00, 3.2486567250e-01
2.3434544000e-01, -3.1265265942e+00, 3.2242307346e-01
2.3437912000e-01, -3.1387395887e+00, 3.2486567250e-01
2.3441280000e-01, -3.1387395887e+00, 3.2242307346e-01
2.3444648000e-01, -3.1509525832e+00, 3.1998047442e-01
2.3448016000e-01, -3.1387395887e+00, 3.1998047442e-01
2.3451384000e-01, -3.1509525832e+00, 3.1998047442e-01
2.3454752000e-01, -3.1509525832e+00, 3.1753787538e-01
2.3458120000e-01, -3.1509525832e+00, 3.1998047442e-01
2.3461488000e-01, -3.1631655777e+00, 3.1998047442e-01
2.3464856000e-01, -3.1509525832e+00, 3.1753787538e-01
2.3468224000e-01, -3.1631655777e+00, 3.1265267730e-01
2.3471592000e-01, -3.1631655777e+00, 3.1265267730e-01
2.3474960000e-01, -3.1631655777e+00, 3.1265267730e-01
2.3478328000e-01, -3.1753785722e+00, 3.1021007826e-01
2.3481696000e-01, -3.1753785722e+00, 3.1021007826e-01
2.3485064000e-01, -3.1753785722e+00, 3.0776747921e-01
2.3488432000e-01, -3.1753785722e+00, 3.0776747921e-01
2.3491800000e-01, -3.1753785722e+00, 3.0532488017e-01
2.3495168000e-01, -3.1875915667e+00, 3.0532488017e-01
2.3498536000e-01, -3.1875915667e+00, 3.0288228113e-01
2.3501904000e-01, -3.1875915667e+00, 3.0043968209e-01
2.3505272000e-01, -3.1998045612e+00, 2.9555448401e-01
2.3508640000e-01, -3.1875915667e+00, 2.9555448401e-01
2.3512008000e-01, -3.1998045612e+00, 2.9311188497e-01
2.3515376000e-01, -3.1998045612e+00, 2.9066928593e-01
2.3518744000e-01, -3.1998045612e+00, 2.8578408784e-01
2.3522112000e-01, -3.2120175557e+00, 2.8334148880e-01
2.3525480000e-01, -3.1998045612e+00, 2.7845629072e-01
2.3528848000e-01, -3.2120175557e+00, 2.7601369168e-01
2.3532216000e-01, -3.2120175557e+00, 2.7112849359e-01
2.3535584000e-01, -3.2242305502e+00, 2.6624329551e-01
2.3538952000e-01, -3.2120175557e+00, 2.5891549839e-01
2.3542320000e-01, -3.2242305502e+00, 2.5403030030e-01
2.3545688000e-01, -3.2364435447e+00, 2.4914510222e-01
2.3549056000e-01, -3.2242305502e+00, 2.4181730510e-01
2.3552424000e-01, -3.2242305502e+00, 2.2960430989e-01
2.3555792000e-01, -3.2364435447e+00, 2.1983391372e-01
2.3559160000e-01, -3.2364435447e+00, 2.1006351756e-01
2.3562528000e-01, -3.2364435447e+00, 1.9785052235e-01
2.3565896000e-01, -3.2486565392e+00, 1.8319492810e-01
2.3569264000e-01, -3.2486565392e+00, 1.6853933386e-01
2.3572632000e-01, -3.2364435447e+00, 1.5144114057e-01
2.3576000000e-01, -3.2486565392e+00, 1.3190034823e-01
2.3579368000e-01, -3.2486565392e+00, 1.1235955590e-01
2.3582736000e-01, -3.2486565392e+00, 9.2818763573e-02
2.3586104000e-01, -3.2608695338e+00, 7.3277971242e-02
2.3589472000e-01, -3.2608695338e+00, 5.3737178911e-02
2.3592840000e-01, -3.2730825283e+00, 3.4196386579e-02
2.3596208000e-01, -3.2730825283e+00, 1.9540792331e-02
2.3599576000e-01, -3.2608695338e+00, 7.3277971242e-03
2.3602944000e-01, -3.2852955228e+00, 2.4425990414e-03
2.3606312000e-01, -3.2608695338e+00, 4.8851980828e-03
2.3609680000e-01, -3.2608695338e+00, 7.3277971242e-03
2.3613048000e-01, -3.2852955228e+00, 1.9540792331e-02
2.3616416000e-01, -3.2730825283e+00, 3.4196386579e-02
2.3619784000e-01, -3.2852955228e+00, 5.6179777952e-02
2.3623152000e-01, -3.2975085173e+00, 7.3277971242e-02
2.3626520000e-01, -3.2852955228e+00, 9.2818763573e-02
2.3629888000e-01, -3.2852955228e+00, 1.1480215495e-01
2.3633256000e-01, -3.2975085173e+00, 1.3434294728e-01
2.3636624000e-01, -3.2975085173e+00, 1.5144114057e-01
2.3639992000e-01, -3.2975085173e+00, 1.6853933386e-01
2.3643360000e-01, -3.3097215118e+00, 1.8319492810e-01
2.3646728000e-01, -3.3097215118e+00, 1.9785052235e-01
2.3650096000e-01, -3.3097215118e+00, 2.1006351756e-01
2.3653464000e-01, -3.3219345063e+00, 2.1983391372e-01
2.3656832000e-01, -3.3219345063e+00, 2.2716171085e-01
2.3660200000e-01, -3.3219345063e+00, 2.3693210701e-01
2.3663568000e-01, -3.3219345063e+00, 2.4425990414e-01
2.3666936000e-01, -3.3219345063e+00, 2.5403030030e-01
2.3670304000e-01, -3.3341475008e+00, 2.5891549839e-01
2.3673672000e-01, -3.3341475008e+00, 2.6380069647e-01
2.3677040000e-01, -3.3341475008e+00, 2.6868589455e-01
2.3680408000e-01, -3.3463604953e+00, 2.7357109264e-01
2.3683776000e-01, -3.3341475008e+00, 2.7845629072e-01
2.3687144000e-01, -3.3463604953e+00, 2.8089888976e-01
2.3690512000e-01, -3.3463604953e+00, 2.8334148880e-01
2.3693880000e-01, -3.3463604953e+00, 2.9066928593e-01
2.3697248000e-01, -3.3463604953e+00, 2.9311188497e-01
2.3700616000e-01, -3.3463604953e+00, 2.9555448401e-01
2.3703984000e-01, -3.3463604953e+00, 2.9799708305e-01
2.3707352000e-01, -3.3585734898e+00, 2.9799708305e-01
2.3710720000e-01, -3.3463604953e+00, 3.0043968209e-01
2.3714088000e-01, -3.3585734898e+00, 3.0288228113e-01
2.3717456000e-01, -3.3585734898e+00, 3.0532488017e-01
2.3720824000e-01, -3.3707864843e+00, 3.0532488017e-01
2.3724192000e-01, -3.3707864843e+00, 3.0532488017e-01
2.3727560000e-01, -3.3707864843e+00, 3.0776747921e-01
2.3730928000e-01, -3.3707864843e+00, 3.1021007826e-01
2.3734296000e-01, -3.3707864843e+00, 3.1021007826e-01
2.3737664000e-01, -3.3829994788e+00, 3.1265267730e-01
2.3741032000e-01, -3.3829994788e+00, 3.1021007826e-01
2.3744400000e-01, -3.3952124733e+00, 3.1509527634e-01
2.3747768000e-01, -3.4074254679e+00, 3.1753787538e-01
2.3751136000e-01, -3.3952124733e+00, 3.1265267730e-01
2.3754504000e-01, -3.4074254679e+00, 3.1998047442e-01
2.3757872000e-01, -3.4074254679e+00, 3.1998047442e-01
2.3761240000e-01, -3.4074254679e+00, 3.1998047442e-01
2.3764608000e-01, -3.4074254679e+00, 3.1998047442e-01
2.3767976000e-01, -3.4196384624e+00, 3.1998047442e-01
2.3771344000e-01, -3.4074254679e+00, 3.2242307346e-01
2.3774712000e-01, -3.4196384624e+00, 3.1998047442e-01
2.3778080000e-01, -3.4074254679e+00, 3.1998047442e-01
2.3781448000e-01, -3.4196384624e+00, 3.1998047442e-01
2.3784816000e-01, -3.4196384624e+00, 3.2242307346e-01
2.3788184000e-01, -3.4196384624e+00, 3.2242307346e-01
